id,frame_index,modality,path,split
rffnet_train_rgb_26219,26219,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26219).png,train
rffnet_train_ir_26219,26219,ir,raw\rffnet\data\FLAME2\images\img_ir_(26219).png,train
rffnet_train_rgb_26229,26229,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26229).png,train
rffnet_train_ir_26229,26229,ir,raw\rffnet\data\FLAME2\images\img_ir_(26229).png,train
rffnet_train_rgb_26247,26247,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26247).png,train
rffnet_train_ir_26247,26247,ir,raw\rffnet\data\FLAME2\images\img_ir_(26247).png,train
rffnet_train_rgb_26305,26305,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26305).png,train
rffnet_train_ir_26305,26305,ir,raw\rffnet\data\FLAME2\images\img_ir_(26305).png,train
rffnet_train_rgb_26924,26924,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26924).png,train
rffnet_train_ir_26924,26924,ir,raw\rffnet\data\FLAME2\images\img_ir_(26924).png,train
rffnet_train_rgb_26948,26948,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(26948).png,train
rffnet_train_ir_26948,26948,ir,raw\rffnet\data\FLAME2\images\img_ir_(26948).png,train
rffnet_train_rgb_27099,27099,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27099).png,train
rffnet_train_ir_27099,27099,ir,raw\rffnet\data\FLAME2\images\img_ir_(27099).png,train
rffnet_train_rgb_27139,27139,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27139).png,train
rffnet_train_ir_27139,27139,ir,raw\rffnet\data\FLAME2\images\img_ir_(27139).png,train
rffnet_train_rgb_27171,27171,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27171).png,train
rffnet_train_ir_27171,27171,ir,raw\rffnet\data\FLAME2\images\img_ir_(27171).png,train
rffnet_train_rgb_27231,27231,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27231).png,train
rffnet_train_ir_27231,27231,ir,raw\rffnet\data\FLAME2\images\img_ir_(27231).png,train
rffnet_train_rgb_27294,27294,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27294).png,train
rffnet_train_ir_27294,27294,ir,raw\rffnet\data\FLAME2\images\img_ir_(27294).png,train
rffnet_train_rgb_27309,27309,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27309).png,train
rffnet_train_ir_27309,27309,ir,raw\rffnet\data\FLAME2\images\img_ir_(27309).png,train
rffnet_train_rgb_27346,27346,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27346).png,train
rffnet_train_ir_27346,27346,ir,raw\rffnet\data\FLAME2\images\img_ir_(27346).png,train
rffnet_train_rgb_27353,27353,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27353).png,train
rffnet_train_ir_27353,27353,ir,raw\rffnet\data\FLAME2\images\img_ir_(27353).png,train
rffnet_train_rgb_27465,27465,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27465).png,train
rffnet_train_ir_27465,27465,ir,raw\rffnet\data\FLAME2\images\img_ir_(27465).png,train
rffnet_train_rgb_27468,27468,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27468).png,train
rffnet_train_ir_27468,27468,ir,raw\rffnet\data\FLAME2\images\img_ir_(27468).png,train
rffnet_train_rgb_27745,27745,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27745).png,train
rffnet_train_ir_27745,27745,ir,raw\rffnet\data\FLAME2\images\img_ir_(27745).png,train
rffnet_train_rgb_27830,27830,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27830).png,train
rffnet_train_ir_27830,27830,ir,raw\rffnet\data\FLAME2\images\img_ir_(27830).png,train
rffnet_train_rgb_27989,27989,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(27989).png,train
rffnet_train_ir_27989,27989,ir,raw\rffnet\data\FLAME2\images\img_ir_(27989).png,train
rffnet_train_rgb_28136,28136,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28136).png,train
rffnet_train_ir_28136,28136,ir,raw\rffnet\data\FLAME2\images\img_ir_(28136).png,train
rffnet_train_rgb_28146,28146,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28146).png,train
rffnet_train_ir_28146,28146,ir,raw\rffnet\data\FLAME2\images\img_ir_(28146).png,train
rffnet_train_rgb_28159,28159,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28159).png,train
rffnet_train_ir_28159,28159,ir,raw\rffnet\data\FLAME2\images\img_ir_(28159).png,train
rffnet_train_rgb_28303,28303,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28303).png,train
rffnet_train_ir_28303,28303,ir,raw\rffnet\data\FLAME2\images\img_ir_(28303).png,train
rffnet_train_rgb_28337,28337,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28337).png,train
rffnet_train_ir_28337,28337,ir,raw\rffnet\data\FLAME2\images\img_ir_(28337).png,train
rffnet_train_rgb_28375,28375,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28375).png,train
rffnet_train_ir_28375,28375,ir,raw\rffnet\data\FLAME2\images\img_ir_(28375).png,train
rffnet_train_rgb_28392,28392,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28392).png,train
rffnet_train_ir_28392,28392,ir,raw\rffnet\data\FLAME2\images\img_ir_(28392).png,train
rffnet_train_rgb_28437,28437,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28437).png,train
rffnet_train_ir_28437,28437,ir,raw\rffnet\data\FLAME2\images\img_ir_(28437).png,train
rffnet_train_rgb_28532,28532,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28532).png,train
rffnet_train_ir_28532,28532,ir,raw\rffnet\data\FLAME2\images\img_ir_(28532).png,train
rffnet_train_rgb_28600,28600,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28600).png,train
rffnet_train_ir_28600,28600,ir,raw\rffnet\data\FLAME2\images\img_ir_(28600).png,train
rffnet_train_rgb_28690,28690,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28690).png,train
rffnet_train_ir_28690,28690,ir,raw\rffnet\data\FLAME2\images\img_ir_(28690).png,train
rffnet_train_rgb_28798,28798,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28798).png,train
rffnet_train_ir_28798,28798,ir,raw\rffnet\data\FLAME2\images\img_ir_(28798).png,train
rffnet_train_rgb_28908,28908,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(28908).png,train
rffnet_train_ir_28908,28908,ir,raw\rffnet\data\FLAME2\images\img_ir_(28908).png,train
rffnet_train_rgb_29009,29009,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29009).png,train
rffnet_train_ir_29009,29009,ir,raw\rffnet\data\FLAME2\images\img_ir_(29009).png,train
rffnet_train_rgb_29035,29035,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29035).png,train
rffnet_train_ir_29035,29035,ir,raw\rffnet\data\FLAME2\images\img_ir_(29035).png,train
rffnet_train_rgb_29055,29055,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29055).png,train
rffnet_train_ir_29055,29055,ir,raw\rffnet\data\FLAME2\images\img_ir_(29055).png,train
rffnet_train_rgb_29452,29452,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29452).png,train
rffnet_train_ir_29452,29452,ir,raw\rffnet\data\FLAME2\images\img_ir_(29452).png,train
rffnet_train_rgb_29501,29501,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29501).png,train
rffnet_train_ir_29501,29501,ir,raw\rffnet\data\FLAME2\images\img_ir_(29501).png,train
rffnet_train_rgb_29560,29560,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29560).png,train
rffnet_train_ir_29560,29560,ir,raw\rffnet\data\FLAME2\images\img_ir_(29560).png,train
rffnet_train_rgb_29601,29601,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29601).png,train
rffnet_train_ir_29601,29601,ir,raw\rffnet\data\FLAME2\images\img_ir_(29601).png,train
rffnet_train_rgb_29631,29631,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29631).png,train
rffnet_train_ir_29631,29631,ir,raw\rffnet\data\FLAME2\images\img_ir_(29631).png,train
rffnet_train_rgb_29705,29705,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29705).png,train
rffnet_train_ir_29705,29705,ir,raw\rffnet\data\FLAME2\images\img_ir_(29705).png,train
rffnet_train_rgb_29747,29747,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29747).png,train
rffnet_train_ir_29747,29747,ir,raw\rffnet\data\FLAME2\images\img_ir_(29747).png,train
rffnet_train_rgb_29854,29854,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29854).png,train
rffnet_train_ir_29854,29854,ir,raw\rffnet\data\FLAME2\images\img_ir_(29854).png,train
rffnet_train_rgb_29856,29856,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29856).png,train
rffnet_train_ir_29856,29856,ir,raw\rffnet\data\FLAME2\images\img_ir_(29856).png,train
rffnet_train_rgb_29863,29863,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29863).png,train
rffnet_train_ir_29863,29863,ir,raw\rffnet\data\FLAME2\images\img_ir_(29863).png,train
rffnet_train_rgb_29947,29947,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29947).png,train
rffnet_train_ir_29947,29947,ir,raw\rffnet\data\FLAME2\images\img_ir_(29947).png,train
rffnet_train_rgb_29958,29958,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(29958).png,train
rffnet_train_ir_29958,29958,ir,raw\rffnet\data\FLAME2\images\img_ir_(29958).png,train
rffnet_train_rgb_30034,30034,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30034).png,train
rffnet_train_ir_30034,30034,ir,raw\rffnet\data\FLAME2\images\img_ir_(30034).png,train
rffnet_train_rgb_30045,30045,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30045).png,train
rffnet_train_ir_30045,30045,ir,raw\rffnet\data\FLAME2\images\img_ir_(30045).png,train
rffnet_train_rgb_30069,30069,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30069).png,train
rffnet_train_ir_30069,30069,ir,raw\rffnet\data\FLAME2\images\img_ir_(30069).png,train
rffnet_train_rgb_30126,30126,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30126).png,train
rffnet_train_ir_30126,30126,ir,raw\rffnet\data\FLAME2\images\img_ir_(30126).png,train
rffnet_train_rgb_30741,30741,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30741).png,train
rffnet_train_ir_30741,30741,ir,raw\rffnet\data\FLAME2\images\img_ir_(30741).png,train
rffnet_train_rgb_30752,30752,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30752).png,train
rffnet_train_ir_30752,30752,ir,raw\rffnet\data\FLAME2\images\img_ir_(30752).png,train
rffnet_train_rgb_30825,30825,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30825).png,train
rffnet_train_ir_30825,30825,ir,raw\rffnet\data\FLAME2\images\img_ir_(30825).png,train
rffnet_train_rgb_30904,30904,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(30904).png,train
rffnet_train_ir_30904,30904,ir,raw\rffnet\data\FLAME2\images\img_ir_(30904).png,train
rffnet_train_rgb_31015,31015,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31015).png,train
rffnet_train_ir_31015,31015,ir,raw\rffnet\data\FLAME2\images\img_ir_(31015).png,train
rffnet_train_rgb_31028,31028,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31028).png,train
rffnet_train_ir_31028,31028,ir,raw\rffnet\data\FLAME2\images\img_ir_(31028).png,train
rffnet_train_rgb_31070,31070,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31070).png,train
rffnet_train_ir_31070,31070,ir,raw\rffnet\data\FLAME2\images\img_ir_(31070).png,train
rffnet_train_rgb_31085,31085,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31085).png,train
rffnet_train_ir_31085,31085,ir,raw\rffnet\data\FLAME2\images\img_ir_(31085).png,train
rffnet_train_rgb_31105,31105,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31105).png,train
rffnet_train_ir_31105,31105,ir,raw\rffnet\data\FLAME2\images\img_ir_(31105).png,train
rffnet_train_rgb_31189,31189,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31189).png,train
rffnet_train_ir_31189,31189,ir,raw\rffnet\data\FLAME2\images\img_ir_(31189).png,train
rffnet_train_rgb_31215,31215,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31215).png,train
rffnet_train_ir_31215,31215,ir,raw\rffnet\data\FLAME2\images\img_ir_(31215).png,train
rffnet_train_rgb_31521,31521,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31521).png,train
rffnet_train_ir_31521,31521,ir,raw\rffnet\data\FLAME2\images\img_ir_(31521).png,train
rffnet_train_rgb_31635,31635,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31635).png,train
rffnet_train_ir_31635,31635,ir,raw\rffnet\data\FLAME2\images\img_ir_(31635).png,train
rffnet_train_rgb_31648,31648,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31648).png,train
rffnet_train_ir_31648,31648,ir,raw\rffnet\data\FLAME2\images\img_ir_(31648).png,train
rffnet_train_rgb_31723,31723,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(31723).png,train
rffnet_train_ir_31723,31723,ir,raw\rffnet\data\FLAME2\images\img_ir_(31723).png,train
rffnet_train_rgb_32009,32009,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32009).png,train
rffnet_train_ir_32009,32009,ir,raw\rffnet\data\FLAME2\images\img_ir_(32009).png,train
rffnet_train_rgb_32010,32010,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32010).png,train
rffnet_train_ir_32010,32010,ir,raw\rffnet\data\FLAME2\images\img_ir_(32010).png,train
rffnet_train_rgb_32045,32045,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32045).png,train
rffnet_train_ir_32045,32045,ir,raw\rffnet\data\FLAME2\images\img_ir_(32045).png,train
rffnet_train_rgb_32094,32094,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32094).png,train
rffnet_train_ir_32094,32094,ir,raw\rffnet\data\FLAME2\images\img_ir_(32094).png,train
rffnet_train_rgb_32107,32107,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32107).png,train
rffnet_train_ir_32107,32107,ir,raw\rffnet\data\FLAME2\images\img_ir_(32107).png,train
rffnet_train_rgb_32175,32175,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32175).png,train
rffnet_train_ir_32175,32175,ir,raw\rffnet\data\FLAME2\images\img_ir_(32175).png,train
rffnet_train_rgb_32219,32219,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32219).png,train
rffnet_train_ir_32219,32219,ir,raw\rffnet\data\FLAME2\images\img_ir_(32219).png,train
rffnet_train_rgb_32265,32265,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32265).png,train
rffnet_train_ir_32265,32265,ir,raw\rffnet\data\FLAME2\images\img_ir_(32265).png,train
rffnet_train_rgb_32304,32304,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32304).png,train
rffnet_train_ir_32304,32304,ir,raw\rffnet\data\FLAME2\images\img_ir_(32304).png,train
rffnet_train_rgb_32356,32356,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32356).png,train
rffnet_train_ir_32356,32356,ir,raw\rffnet\data\FLAME2\images\img_ir_(32356).png,train
rffnet_train_rgb_32549,32549,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32549).png,train
rffnet_train_ir_32549,32549,ir,raw\rffnet\data\FLAME2\images\img_ir_(32549).png,train
rffnet_train_rgb_32620,32620,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32620).png,train
rffnet_train_ir_32620,32620,ir,raw\rffnet\data\FLAME2\images\img_ir_(32620).png,train
rffnet_train_rgb_32771,32771,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32771).png,train
rffnet_train_ir_32771,32771,ir,raw\rffnet\data\FLAME2\images\img_ir_(32771).png,train
rffnet_train_rgb_32779,32779,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32779).png,train
rffnet_train_ir_32779,32779,ir,raw\rffnet\data\FLAME2\images\img_ir_(32779).png,train
rffnet_train_rgb_32837,32837,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32837).png,train
rffnet_train_ir_32837,32837,ir,raw\rffnet\data\FLAME2\images\img_ir_(32837).png,train
rffnet_train_rgb_32899,32899,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(32899).png,train
rffnet_train_ir_32899,32899,ir,raw\rffnet\data\FLAME2\images\img_ir_(32899).png,train
rffnet_train_rgb_33198,33198,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33198).png,train
rffnet_train_ir_33198,33198,ir,raw\rffnet\data\FLAME2\images\img_ir_(33198).png,train
rffnet_train_rgb_33227,33227,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33227).png,train
rffnet_train_ir_33227,33227,ir,raw\rffnet\data\FLAME2\images\img_ir_(33227).png,train
rffnet_train_rgb_33238,33238,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33238).png,train
rffnet_train_ir_33238,33238,ir,raw\rffnet\data\FLAME2\images\img_ir_(33238).png,train
rffnet_train_rgb_33271,33271,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33271).png,train
rffnet_train_ir_33271,33271,ir,raw\rffnet\data\FLAME2\images\img_ir_(33271).png,train
rffnet_train_rgb_33356,33356,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33356).png,train
rffnet_train_ir_33356,33356,ir,raw\rffnet\data\FLAME2\images\img_ir_(33356).png,train
rffnet_train_rgb_33435,33435,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33435).png,train
rffnet_train_ir_33435,33435,ir,raw\rffnet\data\FLAME2\images\img_ir_(33435).png,train
rffnet_train_rgb_33578,33578,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33578).png,train
rffnet_train_ir_33578,33578,ir,raw\rffnet\data\FLAME2\images\img_ir_(33578).png,train
rffnet_train_rgb_33581,33581,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33581).png,train
rffnet_train_ir_33581,33581,ir,raw\rffnet\data\FLAME2\images\img_ir_(33581).png,train
rffnet_train_rgb_33596,33596,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33596).png,train
rffnet_train_ir_33596,33596,ir,raw\rffnet\data\FLAME2\images\img_ir_(33596).png,train
rffnet_train_rgb_33741,33741,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33741).png,train
rffnet_train_ir_33741,33741,ir,raw\rffnet\data\FLAME2\images\img_ir_(33741).png,train
rffnet_train_rgb_33768,33768,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33768).png,train
rffnet_train_ir_33768,33768,ir,raw\rffnet\data\FLAME2\images\img_ir_(33768).png,train
rffnet_train_rgb_33783,33783,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33783).png,train
rffnet_train_ir_33783,33783,ir,raw\rffnet\data\FLAME2\images\img_ir_(33783).png,train
rffnet_train_rgb_33974,33974,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(33974).png,train
rffnet_train_ir_33974,33974,ir,raw\rffnet\data\FLAME2\images\img_ir_(33974).png,train
rffnet_train_rgb_34130,34130,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34130).png,train
rffnet_train_ir_34130,34130,ir,raw\rffnet\data\FLAME2\images\img_ir_(34130).png,train
rffnet_train_rgb_34287,34287,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34287).png,train
rffnet_train_ir_34287,34287,ir,raw\rffnet\data\FLAME2\images\img_ir_(34287).png,train
rffnet_train_rgb_34336,34336,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34336).png,train
rffnet_train_ir_34336,34336,ir,raw\rffnet\data\FLAME2\images\img_ir_(34336).png,train
rffnet_train_rgb_34670,34670,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34670).png,train
rffnet_train_ir_34670,34670,ir,raw\rffnet\data\FLAME2\images\img_ir_(34670).png,train
rffnet_train_rgb_34678,34678,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34678).png,train
rffnet_train_ir_34678,34678,ir,raw\rffnet\data\FLAME2\images\img_ir_(34678).png,train
rffnet_train_rgb_34768,34768,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34768).png,train
rffnet_train_ir_34768,34768,ir,raw\rffnet\data\FLAME2\images\img_ir_(34768).png,train
rffnet_train_rgb_34853,34853,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34853).png,train
rffnet_train_ir_34853,34853,ir,raw\rffnet\data\FLAME2\images\img_ir_(34853).png,train
rffnet_train_rgb_34888,34888,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34888).png,train
rffnet_train_ir_34888,34888,ir,raw\rffnet\data\FLAME2\images\img_ir_(34888).png,train
rffnet_train_rgb_34944,34944,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(34944).png,train
rffnet_train_ir_34944,34944,ir,raw\rffnet\data\FLAME2\images\img_ir_(34944).png,train
rffnet_train_rgb_35012,35012,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35012).png,train
rffnet_train_ir_35012,35012,ir,raw\rffnet\data\FLAME2\images\img_ir_(35012).png,train
rffnet_train_rgb_35032,35032,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35032).png,train
rffnet_train_ir_35032,35032,ir,raw\rffnet\data\FLAME2\images\img_ir_(35032).png,train
rffnet_train_rgb_35063,35063,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35063).png,train
rffnet_train_ir_35063,35063,ir,raw\rffnet\data\FLAME2\images\img_ir_(35063).png,train
rffnet_train_rgb_35190,35190,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35190).png,train
rffnet_train_ir_35190,35190,ir,raw\rffnet\data\FLAME2\images\img_ir_(35190).png,train
rffnet_train_rgb_35227,35227,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35227).png,train
rffnet_train_ir_35227,35227,ir,raw\rffnet\data\FLAME2\images\img_ir_(35227).png,train
rffnet_train_rgb_35298,35298,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35298).png,train
rffnet_train_ir_35298,35298,ir,raw\rffnet\data\FLAME2\images\img_ir_(35298).png,train
rffnet_train_rgb_35347,35347,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35347).png,train
rffnet_train_ir_35347,35347,ir,raw\rffnet\data\FLAME2\images\img_ir_(35347).png,train
rffnet_train_rgb_35408,35408,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35408).png,train
rffnet_train_ir_35408,35408,ir,raw\rffnet\data\FLAME2\images\img_ir_(35408).png,train
rffnet_train_rgb_35416,35416,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35416).png,train
rffnet_train_ir_35416,35416,ir,raw\rffnet\data\FLAME2\images\img_ir_(35416).png,train
rffnet_train_rgb_35838,35838,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35838).png,train
rffnet_train_ir_35838,35838,ir,raw\rffnet\data\FLAME2\images\img_ir_(35838).png,train
rffnet_train_rgb_35900,35900,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(35900).png,train
rffnet_train_ir_35900,35900,ir,raw\rffnet\data\FLAME2\images\img_ir_(35900).png,train
rffnet_train_rgb_36140,36140,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36140).png,train
rffnet_train_ir_36140,36140,ir,raw\rffnet\data\FLAME2\images\img_ir_(36140).png,train
rffnet_train_rgb_36164,36164,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36164).png,train
rffnet_train_ir_36164,36164,ir,raw\rffnet\data\FLAME2\images\img_ir_(36164).png,train
rffnet_train_rgb_36165,36165,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36165).png,train
rffnet_train_ir_36165,36165,ir,raw\rffnet\data\FLAME2\images\img_ir_(36165).png,train
rffnet_train_rgb_36205,36205,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36205).png,train
rffnet_train_ir_36205,36205,ir,raw\rffnet\data\FLAME2\images\img_ir_(36205).png,train
rffnet_train_rgb_36235,36235,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36235).png,train
rffnet_train_ir_36235,36235,ir,raw\rffnet\data\FLAME2\images\img_ir_(36235).png,train
rffnet_train_rgb_36397,36397,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36397).png,train
rffnet_train_ir_36397,36397,ir,raw\rffnet\data\FLAME2\images\img_ir_(36397).png,train
rffnet_train_rgb_36433,36433,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36433).png,train
rffnet_train_ir_36433,36433,ir,raw\rffnet\data\FLAME2\images\img_ir_(36433).png,train
rffnet_train_rgb_36475,36475,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36475).png,train
rffnet_train_ir_36475,36475,ir,raw\rffnet\data\FLAME2\images\img_ir_(36475).png,train
rffnet_train_rgb_36527,36527,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36527).png,train
rffnet_train_ir_36527,36527,ir,raw\rffnet\data\FLAME2\images\img_ir_(36527).png,train
rffnet_train_rgb_36573,36573,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36573).png,train
rffnet_train_ir_36573,36573,ir,raw\rffnet\data\FLAME2\images\img_ir_(36573).png,train
rffnet_train_rgb_36574,36574,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36574).png,train
rffnet_train_ir_36574,36574,ir,raw\rffnet\data\FLAME2\images\img_ir_(36574).png,train
rffnet_train_rgb_36605,36605,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36605).png,train
rffnet_train_ir_36605,36605,ir,raw\rffnet\data\FLAME2\images\img_ir_(36605).png,train
rffnet_train_rgb_36632,36632,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36632).png,train
rffnet_train_ir_36632,36632,ir,raw\rffnet\data\FLAME2\images\img_ir_(36632).png,train
rffnet_train_rgb_36640,36640,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(36640).png,train
rffnet_train_ir_36640,36640,ir,raw\rffnet\data\FLAME2\images\img_ir_(36640).png,train
rffnet_train_rgb_37154,37154,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37154).png,train
rffnet_train_ir_37154,37154,ir,raw\rffnet\data\FLAME2\images\img_ir_(37154).png,train
rffnet_train_rgb_37179,37179,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37179).png,train
rffnet_train_ir_37179,37179,ir,raw\rffnet\data\FLAME2\images\img_ir_(37179).png,train
rffnet_train_rgb_37203,37203,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37203).png,train
rffnet_train_ir_37203,37203,ir,raw\rffnet\data\FLAME2\images\img_ir_(37203).png,train
rffnet_train_rgb_37217,37217,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37217).png,train
rffnet_train_ir_37217,37217,ir,raw\rffnet\data\FLAME2\images\img_ir_(37217).png,train
rffnet_train_rgb_37224,37224,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37224).png,train
rffnet_train_ir_37224,37224,ir,raw\rffnet\data\FLAME2\images\img_ir_(37224).png,train
rffnet_train_rgb_37326,37326,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37326).png,train
rffnet_train_ir_37326,37326,ir,raw\rffnet\data\FLAME2\images\img_ir_(37326).png,train
rffnet_train_rgb_37376,37376,rgb,raw\rffnet\data\FLAME2\images\img_rgb_(37376).png,train
